readingGUID,unitGUID,mUnitGUID,sensorGUID,analogID,readingValue,recharge,cyclePulses,readingStart,readingStop,dp,sensorGUID,sensorName,unitGUID,unitID,unitName,common_name,mUnitGUID,mUnitName,requestGUID,alarmGUID,readingGUID,outputGUID,lastUpdate,outputGUID,unitGUID,modeGUID,statusGUID,outputID,outputName,highState,lowState,statusGUID,statusID,statusName,modeGUID,modeID,modeName,requestGUID,unitGUID,modeGUID,success,requestMessage,requestNow,requestName,tz,updateCycle,alarmGUID,unitGUID,typeGUID,statusGUID,mUnitGUID,alarmID,alarmName,healthyName,faultyName,pulseTotal,typeGUID,typeID,typeName
A4E96B29-5095-4D2A-AF2B-F3B738A894FB,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,31D220C9-9AC1-45A8-957D-31098B97F119,0,51,10,0.15,60,70,0,31D220C9-9AC1-45A8-957D-31098B97F119,Grey Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,A4E96B29-5095-4D2A-AF2B-F3B738A894FB,NULL,2022-01-17 09:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
091A2098-8B0D-4421-BE42-E0AC79A8F938,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,36B0F34A-DA05-495C-BF33-E5DA35F211F9,2,60,240,0.3,40,45,0,36B0F34A-DA05-495C-BF33-E5DA35F211F9,Red Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,091A2098-8B0D-4421-BE42-E0AC79A8F938,NULL,2022-01-17 09:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59723BCA-B3C8-4FA1-9C1E-C076FAEAA735,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,E64EED9C-71CF-4B78-AA46-83201794C851,1,70,240,0.15,70,80,0,E64EED9C-71CF-4B78-AA46-83201794C851,Green Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,59723BCA-B3C8-4FA1-9C1E-C076FAEAA735,NULL,2022-01-17 09:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BCDB8FDA-3C8E-4A7E-AD90-666D463B8FA0,87029B67-0741-4591-AC7F-9E8AB6D431FA,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,8E2B3469-20A8-4A8B-8075-E6853F2FA1B5,3,60,240,0.15,30,35,0,8E2B3469-20A8-4A8B-8075-E6853F2FA1B5,Blue Wall,87029B67-0741-4591-AC7F-9E8AB6D431FA,529,Live Wall PH2,Live Wall PH2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,BCDB8FDA-3C8E-4A7E-AD90-666D463B8FA0,NULL,2022-01-17 09:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8D4A1265-C864-4EC2-A99B-185B02B900F4,NULL,NULL,NULL,2022-01-17 09:44:43.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8D4A1265-C864-4EC2-A99B-185B02B900F4,87029B67-0741-4591-AC7F-9E8AB6D431FA,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 09:45:04.000,Live Wall PH2,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04B972D9-6E9E-4D60-9728-D5352881B5E6,1EACD438-8E80-4794-8D94-82FF43C3825F,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,DB95F0F1-7437-4E89-BD2E-14CDF38F83FD,1,204,1000,0,750,700,0,DB95F0F1-7437-4E89-BD2E-14CDF38F83FD,S001 Level,1EACD438-8E80-4794-8D94-82FF43C3825F,528,S24 Main Panel PH2,S24 Main Panel PH2,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,04B972D9-6E9E-4D60-9728-D5352881B5E6,NULL,2022-01-17 09:44:42.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C8F7A1BB-2338-4274-86EB-F96D0B3FB867,2022-01-17 09:44:42.000,C8F7A1BB-2338-4274-86EB-F96D0B3FB867,1EACD438-8E80-4794-8D94-82FF43C3825F,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,S001 Mains Water In,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0D8EB2E8-A1A2-4639-BDAB-13D087D8CED1,1EACD438-8E80-4794-8D94-82FF43C3825F,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,EA2CC343-7CCE-471B-97DB-EC3EBCE57A38,2,211,1000,0,150,200,0,EA2CC343-7CCE-471B-97DB-EC3EBCE57A38,"Tank level ",1EACD438-8E80-4794-8D94-82FF43C3825F,528,S24 Main Panel PH2,S24 Main Panel PH2,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,0D8EB2E8-A1A2-4639-BDAB-13D087D8CED1,NULL,2022-01-17 09:44:42.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27454C7B-B8FE-4C34-98F2-92B73E13C96A,NULL,NULL,NULL,2022-01-17 09:44:42.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27454C7B-B8FE-4C34-98F2-92B73E13C96A,1EACD438-8E80-4794-8D94-82FF43C3825F,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 09:45:03.000,S24 Main Panel PH2,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11EDAC5E-FAA5-4BBF-9F83-FA4F6EF0DB82,2022-01-17 09:44:42.000,11EDAC5E-FAA5-4BBF-9F83-FA4F6EF0DB82,1EACD438-8E80-4794-8D94-82FF43C3825F,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,S24 Pump,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D42858BB-8DB6-4B5F-9402-B1E8CFB2A0C0,2022-01-17 09:44:42.000,D42858BB-8DB6-4B5F-9402-B1E8CFB2A0C0,1EACD438-8E80-4794-8D94-82FF43C3825F,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,S001 Discharge Pump,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F7021D64-3606-4170-BB14-E154B1136976,1EACD438-8E80-4794-8D94-82FF43C3825F,46355CE1-43DC-42D4-A098-194929094116,3421062C-09A7-4FCC-A860-56554E66035F,0,0.13,1000,0,0.25,0.2,2,3421062C-09A7-4FCC-A860-56554E66035F,S24 Level,1EACD438-8E80-4794-8D94-82FF43C3825F,528,S24 Main Panel PH2,S24 Main Panel PH2,46355CE1-43DC-42D4-A098-194929094116,M,NULL,NULL,F7021D64-3606-4170-BB14-E154B1136976,NULL,2022-01-17 09:44:42.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84EB892C-F242-4488-83D7-0F7A9DC1CE08,NULL,NULL,2022-01-17 09:44:37.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84EB892C-F242-4488-83D7-0F7A9DC1CE08,87029B67-0741-4591-AC7F-9E8AB6D431FA,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,33B0580F-8334-4764-8E5B-B53B03A7CB7D,C404BE8A-40AA-43AE-99B0-0E837F84BA33,0,Grey Wall Flow,Healthy,Alarm,21.58,CB57C0A8-858E-463E-A9FD-DEA38651A4EE,2,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A4CFD145-BF40-4E44-94B6-5C55163065F3,2022-01-17 09:44:37.000,A4CFD145-BF40-4E44-94B6-5C55163065F3,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,3,Blue Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2A315258-3E1F-49BA-A8FD-515F1837DAB8,2022-01-17 09:44:37.000,2A315258-3E1F-49BA-A8FD-515F1837DAB8,87029B67-0741-4591-AC7F-9E8AB6D431FA,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,DE02B7EB-90CB-4D61-882D-319C463715B3,0,Grey Wall Solenoid,On,Off,DE02B7EB-90CB-4D61-882D-319C463715B3,1,NULL,9D99FC42-8DAC-4D1D-B3D8-B4C33B3CEA71,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11BBE42C-9BD7-4168-BE10-97285809A5A9,2022-01-17 09:44:37.000,11BBE42C-9BD7-4168-BE10-97285809A5A9,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Green Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6581CD4C-6DA0-4326-86A6-D97ADEB3EF29,2022-01-17 09:44:37.000,6581CD4C-6DA0-4326-86A6-D97ADEB3EF29,87029B67-0741-4591-AC7F-9E8AB6D431FA,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,Red Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F9C9391A-63D4-437B-90EE-334D9CE5F87E,6FF33116-2BA9-4217-9B38-777F1A03B95D,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,61743A91-4C9A-42AA-86DE-649AA30CB680,2,77.7,120,0.3,5,15,1,61743A91-4C9A-42AA-86DE-649AA30CB680,Moisture Sensor 1,6FF33116-2BA9-4217-9B38-777F1A03B95D,526,Control Panel 2 PH1,Control Panel 2 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,F9C9391A-63D4-437B-90EE-334D9CE5F87E,NULL,2022-01-17 09:44:35.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F9A3391E-0D22-4497-8396-DB61F18BEF5F,2022-01-17 09:44:35.000,F9A3391E-0D22-4497-8396-DB61F18BEF5F,6FF33116-2BA9-4217-9B38-777F1A03B95D,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,Solenoid Valve 1 (OP2),On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6AC10B2C-AFDE-46F5-BE9C-3128B225408B,NULL,NULL,NULL,2022-01-17 09:44:35.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6AC10B2C-AFDE-46F5-BE9C-3128B225408B,6FF33116-2BA9-4217-9B38-777F1A03B95D,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 09:45:03.000,Control Panel 2 PH1,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147BF3A3-C031-4C37-A674-FBE48E181C80,6FF33116-2BA9-4217-9B38-777F1A03B95D,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,1506A486-DFBD-4EA4-B6CF-DCADDF944915,3,124.5,120,0.3,5,15,1,1506A486-DFBD-4EA4-B6CF-DCADDF944915,Moisture Sensor 2,6FF33116-2BA9-4217-9B38-777F1A03B95D,526,Control Panel 2 PH1,Control Panel 2 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,147BF3A3-C031-4C37-A674-FBE48E181C80,NULL,2022-01-17 09:44:35.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
931253D5-2BB8-4333-A082-C420BF4D3B98,6FF33116-2BA9-4217-9B38-777F1A03B95D,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,FC273DCD-9517-4023-B0E0-340AFDAB54FC,0,275,1000,0,90,50,0,FC273DCD-9517-4023-B0E0-340AFDAB54FC,Level 1,6FF33116-2BA9-4217-9B38-777F1A03B95D,526,Control Panel 2 PH1,Control Panel 2 PH1,AE66ACEE-EC04-4F20-9B13-DC664316A1BC,mm,NULL,NULL,931253D5-2BB8-4333-A082-C420BF4D3B98,NULL,2022-01-17 09:44:35.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61007F31-4A05-4F13-BD9D-29F3CEE093FE,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,43852C83-8D82-4A47-B69A-6F4279E10B64,1,128,240,0.15,50,60,0,43852C83-8D82-4A47-B69A-6F4279E10B64,"Ignition-mix ",1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,61007F31-4A05-4F13-BD9D-29F3CEE093FE,NULL,2022-01-17 09:44:33.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1DBB5427-4A77-47BC-9F55-4F36A6E57C5F,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,789C4CEB-3BB0-4489-95A2-09752919FC36,2,128,240,0.15,50,60,0,789C4CEB-3BB0-4489-95A2-09752919FC36,Sedum,1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,1DBB5427-4A77-47BC-9F55-4F36A6E57C5F,NULL,2022-01-17 09:44:33.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
D3357371-58F0-4F6C-B33D-C2610529FFF0,1F2955DE-BF3C-4BB5-869F-68225A757754,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,657AAB0E-2AF2-43B9-8328-7AB99CE13B9A,0,73,240,0.15,40,50,0,657AAB0E-2AF2-43B9-8328-7AB99CE13B9A,Tree,1F2955DE-BF3C-4BB5-869F-68225A757754,531,8C:EF:8C:0D:2F:8F,Roof top irrigation 2,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,D3357371-58F0-4F6C-B33D-C2610529FFF0,NULL,2022-01-17 09:44:33.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70BADD52-3A41-44E7-ABF1-AF390A7762F7,NULL,NULL,NULL,2022-01-17 09:44:33.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70BADD52-3A41-44E7-ABF1-AF390A7762F7,1F2955DE-BF3C-4BB5-869F-68225A757754,57BFE031-3592-4483-ADCD-6549356182E8,1,Reading Good,2022-01-17 09:45:04.000,8C:EF:8C:0D:2F:8F,Europe/London,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,799DAE25-894E-452F-B330-8243085A43BD,2022-01-17 09:44:33.000,799DAE25-894E-452F-B330-8243085A43BD,1F2955DE-BF3C-4BB5-869F-68225A757754,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,"Tree soilnoid ",On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7028A6BF-991C-478C-9BCE-E16DF07B1713,2022-01-17 09:44:33.000,7028A6BF-991C-478C-9BCE-E16DF07B1713,1F2955DE-BF3C-4BB5-869F-68225A757754,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Ignition-mix,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56D869C5-D17F-4CCC-839F-C4EE6AC7EA7D,2022-01-17 09:44:33.000,56D869C5-D17F-4CCC-839F-C4EE6AC7EA7D,1F2955DE-BF3C-4BB5-869F-68225A757754,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,2,"Sedum ",On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FAFD178C-49F6-49FC-A2A6-BB8E12985BAE,DFACE510-E78A-4238-B7BD-078DE382A948,46355CE1-43DC-42D4-A098-194929094116,C22615F9-62AA-40AA-8F47-2C3EEC647E9C,0,0.13,30,0,0.05,0.09,2,C22615F9-62AA-40AA-8F47-2C3EEC647E9C,Sunken Planter Level,DFACE510-E78A-4238-B7BD-078DE382A948,524,Control Panel 5 PH1,Control Panel 5 PH1,46355CE1-43DC-42D4-A098-194929094116,M,NULL,NULL,FAFD178C-49F6-49FC-A2A6-BB8E12985BAE,NULL,2022-01-17 09:44:31.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4BC12CAA-8DF9-491D-8CF4-CA8B89F9F344,DFACE510-E78A-4238-B7BD-078DE382A948,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,5B111000-F4DF-4AF6-92DD-05A850146131,1,26,120,0.15,20,30,0,5B111000-F4DF-4AF6-92DD-05A850146131,Live Wall,DFACE510-E78A-4238-B7BD-078DE382A948,524,Control Panel 5 PH1,Control Panel 5 PH1,C19BEB92-BD1D-49D9-8B25-02DA1CCF3819,%,NULL,NULL,4BC12CAA-8DF9-491D-8CF4-CA8B89F9F344,NULL,2022-01-17 09:44:31.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4DD644F0-856F-480D-A820-DA75B02B2AD1,2022-01-17 09:44:31.000,4DD644F0-856F-480D-A820-DA75B02B2AD1,DFACE510-E78A-4238-B7BD-078DE382A948,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,33B0580F-8334-4764-8E5B-B53B03A7CB7D,1,Live Wall Solenoid,On,Off,33B0580F-8334-4764-8E5B-B53B03A7CB7D,0,NULL,D86D2C55-BD43-419E-A7E5-F4A74D372EAD,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
